Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Nouveaux Bilans Alimentaire","122","Lesotho","5301","Disponibilité intérieure","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","2.41","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","122","Lesotho","5521","Aliments pour animaux","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","122","Lesotho","5521","Aliments pour animaux","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","122","Lesotho","5154","Autres utilisations (non alimentaire)","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","122","Lesotho","5154","Autres utilisations (non alimentaire)","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","122","Lesotho","5142","Nourriture","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","2.36","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","122","Lesotho","5142","Nourriture","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","2.41","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","122","Lesotho","645","Disponibilité alimentaire en quantité (kg/personne/an)","2763","Poissons Pelagiques","2016","2016","kg","1.14","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","122","Lesotho","645","Disponibilité alimentaire en quantité (kg/personne/an)","2763","Poissons Pelagiques","2017","2017","kg","1.15","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","122","Lesotho","664","Disponibilité alimentaire (Kcal/personne/jour)","2763","Poissons Pelagiques","2016","2016","Kcal/personne/jour","4","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","122","Lesotho","664","Disponibilité alimentaire (Kcal/personne/jour)","2763","Poissons Pelagiques","2017","2017","Kcal/personne/jour","3","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","122","Lesotho","674","Disponibilité de protéines en quantité (g/personne/jour)","2763","Poissons Pelagiques","2016","2016","g/personne/jour","0.45","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","122","Lesotho","674","Disponibilité de protéines en quantité (g/personne/jour)","2763","Poissons Pelagiques","2017","2017","g/personne/jour","0.33","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","122","Lesotho","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2763","Poissons Pelagiques","2016","2016","g/personne/jour","0.19","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","122","Lesotho","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2763","Poissons Pelagiques","2017","2017","g/personne/jour","0.16","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","119","Lettonie","5511","Production","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","98.32","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","119","Lettonie","5511","Production","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","104.36","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","119","Lettonie","5611","Importations - Quantité","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","43.98","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","119","Lettonie","5611","Importations - Quantité","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","38.24","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","119","Lettonie","5072","Variation de stock","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","119","Lettonie","5072","Variation de stock","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","119","Lettonie","5911","Exportations - Quantité","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","96.85","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","119","Lettonie","5911","Exportations - Quantité","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","102.1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","119","Lettonie","5301","Disponibilité intérieure","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","45.46","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","119","Lettonie","5301","Disponibilité intérieure","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","40.5","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","119","Lettonie","5521","Aliments pour animaux","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","34.57","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","119","Lettonie","5521","Aliments pour animaux","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","25.34","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","119","Lettonie","5154","Autres utilisations (non alimentaire)","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","119","Lettonie","5154","Autres utilisations (non alimentaire)","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","119","Lettonie","5142","Nourriture","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","10.89","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","119","Lettonie","5142","Nourriture","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","15.17","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","119","Lettonie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2763","Poissons Pelagiques","2016","2016","kg","5.52","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","119","Lettonie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2763","Poissons Pelagiques","2017","2017","kg","7.78","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","119","Lettonie","664","Disponibilité alimentaire (Kcal/personne/jour)","2763","Poissons Pelagiques","2016","2016","Kcal/personne/jour","17","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","119","Lettonie","664","Disponibilité alimentaire (Kcal/personne/jour)","2763","Poissons Pelagiques","2017","2017","Kcal/personne/jour","23","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","119","Lettonie","674","Disponibilité de protéines en quantité (g/personne/jour)","2763","Poissons Pelagiques","2016","2016","g/personne/jour","2.1","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","119","Lettonie","674","Disponibilité de protéines en quantité (g/personne/jour)","2763","Poissons Pelagiques","2017","2017","g/personne/jour","2.92","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","119","Lettonie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2763","Poissons Pelagiques","2016","2016","g/personne/jour","0.83","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","119","Lettonie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2763","Poissons Pelagiques","2017","2017","g/personne/jour","1.17","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","121","Liban","5511","Production","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","2.41","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","121","Liban","5511","Production","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","1.95","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","121","Liban","5611","Importations - Quantité","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","24.73","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","121","Liban","5611","Importations - Quantité","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","24.2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","121","Liban","5911","Exportations - Quantité","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","0.48","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","121","Liban","5911","Exportations - Quantité","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","0.36","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","121","Liban","5301","Disponibilité intérieure","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","26.66","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","121","Liban","5301","Disponibilité intérieure","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","25.8","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","121","Liban","5521","Aliments pour animaux","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","4.54","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","121","Liban","5521","Aliments pour animaux","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","3.2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","121","Liban","5154","Autres utilisations (non alimentaire)","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","121","Liban","5154","Autres utilisations (non alimentaire)","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","121","Liban","5142","Nourriture","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","22.12","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","121","Liban","5142","Nourriture","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","22.6","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","121","Liban","645","Disponibilité alimentaire en quantité (kg/personne/an)","2763","Poissons Pelagiques","2016","2016","kg","3.3","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","121","Liban","645","Disponibilité alimentaire en quantité (kg/personne/an)","2763","Poissons Pelagiques","2017","2017","kg","3.31","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","121","Liban","664","Disponibilité alimentaire (Kcal/personne/jour)","2763","Poissons Pelagiques","2016","2016","Kcal/personne/jour","8","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","121","Liban","664","Disponibilité alimentaire (Kcal/personne/jour)","2763","Poissons Pelagiques","2017","2017","Kcal/personne/jour","8","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","121","Liban","674","Disponibilité de protéines en quantité (g/personne/jour)","2763","Poissons Pelagiques","2016","2016","g/personne/jour","0.96","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","121","Liban","674","Disponibilité de protéines en quantité (g/personne/jour)","2763","Poissons Pelagiques","2017","2017","g/personne/jour","0.96","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","121","Liban","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2763","Poissons Pelagiques","2016","2016","g/personne/jour","0.44","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","121","Liban","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2763","Poissons Pelagiques","2017","2017","g/personne/jour","0.45","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","123","Libéria","5511","Production","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","5.62","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","123","Libéria","5511","Production","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","6.85","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","123","Libéria","5611","Importations - Quantité","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","10.72","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","123","Libéria","5611","Importations - Quantité","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","4.36","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","123","Libéria","5911","Exportations - Quantité","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","0.04","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","123","Libéria","5911","Exportations - Quantité","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","0.02","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","123","Libéria","5301","Disponibilité intérieure","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","16.3","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","123","Libéria","5301","Disponibilité intérieure","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","11.18","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","123","Libéria","5154","Autres utilisations (non alimentaire)","2763","Poissons Pelagiques","2016","2016","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","123","Libéria","5154","Autres utilisations (non alimentaire)","2763","Poissons Pelagiques","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
