date,Region,PaysDiff,Touristes
2014-05-01,Asie,Chine,207
2014-06-01,Asie,Chine,155
2014-07-01,Asie,Chine,248
2014-08-01,Asie,Chine,142
2014-09-01,Asie,Chine,330
2014-10-01,Asie,Chine,216
2014-11-01,Asie,Chine,267
2014-12-01,Asie,Chine,280
2015-01-01,Asie,Chine,307
2015-02-01,Asie,Chine,1127
2015-03-01,Asie,Chine,375
2015-04-01,Asie,Chine,257
2015-05-01,Asie,Chine,313
2015-06-01,Asie,Chine,375
2015-07-01,Asie,Chine,313
2015-08-01,Asie,Chine,376
2015-09-01,Asie,Chine,717
2015-10-01,Asie,Chine,475
2015-11-01,Asie,Chine,458
2015-12-01,Asie,Chine,462
2016-01-01,Asie,Chine,745
2016-02-01,Asie,Chine,1878
2016-03-01,Asie,Chine,193
2016-04-01,Asie,Chine,476
2016-05-01,Asie,Chine,349
2016-06-01,Asie,Chine,352
2016-07-01,Asie,Chine,326
2016-08-01,Asie,Chine,308
2016-09-01,Asie,Chine,318
2016-10-01,Asie,Chine,397
2016-11-01,Asie,Chine,295
2016-12-01,Asie,Chine,350
2017-01-01,Asie,Chine,1175
2017-02-01,Asie,Chine,825
2017-03-01,Asie,Chine,304
2017-04-01,Asie,Chine,281
2017-05-01,Asie,Chine,405
2017-06-01,Asie,Chine,309
2017-07-01,Asie,Chine,397
2017-08-01,Asie,Chine,360
2017-09-01,Asie,Chine,423
2017-10-01,Asie,Chine,375
2017-11-01,Asie,Chine,293
2017-12-01,Asie,Chine,283
2018-01-01,Asie,Chine,421
2018-02-01,Asie,Chine,1621
2018-03-01,Asie,Chine,346
2018-04-01,Asie,Chine,238
2018-05-01,Asie,Chine,390
2018-06-01,Asie,Chine,289
2018-07-01,Asie,Chine,262
2018-08-01,Asie,Chine,228
2018-09-01,Asie,Chine,436
2018-10-01,Asie,Chine,336
2018-11-01,Asie,Chine,256
2018-12-01,Asie,Chine,232
2019-01-01,Asie,Chine,348
2019-02-01,Asie,Chine,554
2019-03-01,Asie,Chine,250
2019-04-01,Asie,Chine,173
2019-05-01,Asie,Chine,188
2019-06-01,Asie,Chine,353
2019-07-01,Asie,Chine,325
2019-08-01,Asie,Chine,187
2019-09-01,Asie,Chine,329
2019-10-01,Asie,Chine,189
2019-11-01,Asie,Chine,217
2019-12-01,Asie,Chine,232
2020-01-01,Asie,Chine,519
2020-02-01,Asie,Chine,99
2020-03-01,Asie,Chine,16
2020-08-01,Asie,Chine,2
2020-11-01,Asie,Chine,1
2020-12-01,Asie,Chine,1
2021-07-01,Asie,Chine,1
2021-09-01,Asie,Chine,1
2021-10-01,Asie,Chine,3
2021-11-01,Asie,Chine,7
2021-12-01,Asie,Chine,6
2022-01-01,Asie,Chine,4
2022-02-01,Asie,Chine,4
2022-03-01,Asie,Chine,2
2006-01-01,Asie,Corée du Sud,65
2006-02-01,Asie,Corée du Sud,36
2006-03-01,Asie,Corée du Sud,14
2006-04-01,Asie,Corée du Sud,31
2006-05-01,Asie,Corée du Sud,56
2006-06-01,Asie,Corée du Sud,33
2006-07-01,Asie,Corée du Sud,42
2006-08-01,Asie,Corée du Sud,19
2006-09-01,Asie,Corée du Sud,26
2006-10-01,Asie,Corée du Sud,52
2006-11-01,Asie,Corée du Sud,68
2006-12-01,Asie,Corée du Sud,58
2007-01-01,Asie,Corée du Sud,39
2007-02-01,Asie,Corée du Sud,23
2007-03-01,Asie,Corée du Sud,43
2007-04-01,Asie,Corée du Sud,86
2007-05-01,Asie,Corée du Sud,27
2007-06-01,Asie,Corée du Sud,48
2007-07-01,Asie,Corée du Sud,23
2007-08-01,Asie,Corée du Sud,34
2007-09-01,Asie,Corée du Sud,61
2007-10-01,Asie,Corée du Sud,52
2007-11-01,Asie,Corée du Sud,88
2007-12-01,Asie,Corée du Sud,47
2008-01-01,Asie,Corée du Sud,29
2008-02-01,Asie,Corée du Sud,31
2008-03-01,Asie,Corée du Sud,47
2008-04-01,Asie,Corée du Sud,135
2008-05-01,Asie,Corée du Sud,44
2008-06-01,Asie,Corée du Sud,47
2008-07-01,Asie,Corée du Sud,20
2008-08-01,Asie,Corée du Sud,25
2008-09-01,Asie,Corée du Sud,69
2008-10-01,Asie,Corée du Sud,58
2008-11-01,Asie,Corée du Sud,59
2008-12-01,Asie,Corée du Sud,86
2009-01-01,Asie,Corée du Sud,48
2009-02-01,Asie,Corée du Sud,34
2009-03-01,Asie,Corée du Sud,57
2009-04-01,Asie,Corée du Sud,43
2009-05-01,Asie,Corée du Sud,57
2009-06-01,Asie,Corée du Sud,59
2009-07-01,Asie,Corée du Sud,52
2009-08-01,Asie,Corée du Sud,65
2009-09-01,Asie,Corée du Sud,63
2009-10-01,Asie,Corée du Sud,66
2009-11-01,Asie,Corée du Sud,99
2009-12-01,Asie,Corée du Sud,122
2010-01-01,Asie,Corée du Sud,33
2010-02-01,Asie,Corée du Sud,25
2010-03-01,Asie,Corée du Sud,67
2010-04-01,Asie,Corée du Sud,49
2010-05-01,Asie,Corée du Sud,53
2010-06-01,Asie,Corée du Sud,51
2010-07-01,Asie,Corée du Sud,81
2010-08-01,Asie,Corée du Sud,31
2010-09-01,Asie,Corée du Sud,70
2010-10-01,Asie,Corée du Sud,48
2010-11-01,Asie,Corée du Sud,92
2010-12-01,Asie,Corée du Sud,86
2011-01-01,Asie,Corée du Sud,42
2011-02-01,Asie,Corée du Sud,38
2011-03-01,Asie,Corée du Sud,23
2011-04-01,Asie,Corée du Sud,37
2011-05-01,Asie,Corée du Sud,56
2011-06-01,Asie,Corée du Sud,39
2011-07-01,Asie,Corée du Sud,40
2011-08-01,Asie,Corée du Sud,29
2011-09-01,Asie,Corée du Sud,23
2011-10-01,Asie,Corée du Sud,67
2011-11-01,Asie,Corée du Sud,47
2011-12-01,Asie,Corée du Sud,65
2012-01-01,Asie,Corée du Sud,42
2012-02-01,Asie,Corée du Sud,56
2012-03-01,Asie,Corée du Sud,57
2012-04-01,Asie,Corée du Sud,53
2012-05-01,Asie,Corée du Sud,51
2012-06-01,Asie,Corée du Sud,70
2012-07-01,Asie,Corée du Sud,54
2012-08-01,Asie,Corée du Sud,36
2012-09-01,Asie,Corée du Sud,52
2012-10-01,Asie,Corée du Sud,79
2012-11-01,Asie,Corée du Sud,74
2012-12-01,Asie,Corée du Sud,58
2013-01-01,Asie,Corée du Sud,41
2013-02-01,Asie,Corée du Sud,45
2013-03-01,Asie,Corée du Sud,72
2013-04-01,Asie,Corée du Sud,60
2013-05-01,Asie,Corée du Sud,48
2013-06-01,Asie,Corée du Sud,44
2013-07-01,Asie,Corée du Sud,53
2013-08-01,Asie,Corée du Sud,18
2013-09-01,Asie,Corée du Sud,27
2013-10-01,Asie,Corée du Sud,82
2013-11-01,Asie,Corée du Sud,44
2013-12-01,Asie,Corée du Sud,34
2014-01-01,Asie,Corée du Sud,51
2014-02-01,Asie,Corée du Sud,33
2014-03-01,Asie,Corée du Sud,63
2014-04-01,Asie,Corée du Sud,68
2014-05-01,Asie,Corée du Sud,37
2014-06-01,Asie,Corée du Sud,75
2014-07-01,Asie,Corée du Sud,51
2014-08-01,Asie,Corée du Sud,27
2014-09-01,Asie,Corée du Sud,53
2014-10-01,Asie,Corée du Sud,74
2014-11-01,Asie,Corée du Sud,75
2014-12-01,Asie,Corée du Sud,139
2015-01-01,Asie,Corée du Sud,66
2015-02-01,Asie,Corée du Sud,81
2015-03-01,Asie,Corée du Sud,99
2015-04-01,Asie,Corée du Sud,69
2015-05-01,Asie,Corée du Sud,64
2015-06-01,Asie,Corée du Sud,100
2015-07-01,Asie,Corée du Sud,55
2015-08-01,Asie,Corée du Sud,63
2015-09-01,Asie,Corée du Sud,59
2015-10-01,Asie,Corée du Sud,81
2015-11-01,Asie,Corée du Sud,160
2015-12-01,Asie,Corée du Sud,123
2016-01-01,Asie,Corée du Sud,96
2016-02-01,Asie,Corée du Sud,108
2016-03-01,Asie,Corée du Sud,64
2016-04-01,Asie,Corée du Sud,84
2016-05-01,Asie,Corée du Sud,119
2016-06-01,Asie,Corée du Sud,91
2016-07-01,Asie,Corée du Sud,88
2016-08-01,Asie,Corée du Sud,74
2016-09-01,Asie,Corée du Sud,88
2016-10-01,Asie,Corée du Sud,142
2016-11-01,Asie,Corée du Sud,117
2016-12-01,Asie,Corée du Sud,99
2017-01-01,Asie,Corée du Sud,65
2017-02-01,Asie,Corée du Sud,93
2017-03-01,Asie,Corée du Sud,66
2017-04-01,Asie,Corée du Sud,101
2017-05-01,Asie,Corée du Sud,100
2017-06-01,Asie,Corée du Sud,74
2017-07-01,Asie,Corée du Sud,64
2017-08-01,Asie,Corée du Sud,50
2017-09-01,Asie,Corée du Sud,115
2017-10-01,Asie,Corée du Sud,104
2017-11-01,Asie,Corée du Sud,127
2017-12-01,Asie,Corée du Sud,116
2018-01-01,Asie,Corée du Sud,55
2018-02-01,Asie,Corée du Sud,75
2018-03-01,Asie,Corée du Sud,66
2018-04-01,Asie,Corée du Sud,102
2018-05-01,Asie,Corée du Sud,86
2018-06-01,Asie,Corée du Sud,96
2018-07-01,Asie,Corée du Sud,63
2018-08-01,Asie,Corée du Sud,41
2018-09-01,Asie,Corée du Sud,149
2018-10-01,Asie,Corée du Sud,125
2018-11-01,Asie,Corée du Sud,106
2018-12-01,Asie,Corée du Sud,87
2019-01-01,Asie,Corée du Sud,75
2019-02-01,Asie,Corée du Sud,62
2019-03-01,Asie,Corée du Sud,73
2019-04-01,Asie,Corée du Sud,110
2019-05-01,Asie,Corée du Sud,105
2019-06-01,Asie,Corée du Sud,73
2019-07-01,Asie,Corée du Sud,60
2019-08-01,Asie,Corée du Sud,49
2019-09-01,Asie,Corée du Sud,101
2019-10-01,Asie,Corée du Sud,91
2019-11-01,Asie,Corée du Sud,144
2019-12-01,Asie,Corée du Sud,91
2020-01-01,Asie,Corée du Sud,60
2020-02-01,Asie,Corée du Sud,72
2020-03-01,Asie,Corée du Sud,5
2020-07-01,Asie,Corée du Sud,2
2020-08-01,Asie,Corée du Sud,1
2020-09-01,Asie,Corée du Sud,2
2020-10-01,Asie,Corée du Sud,1
2020-11-01,Asie,Corée du Sud,2
2020-12-01,Asie,Corée du Sud,1
2021-05-01,Asie,Corée du Sud,3
2021-06-01,Asie,Corée du Sud,4
2021-09-01,Asie,Corée du Sud,5
2021-10-01,Asie,Corée du Sud,5
2021-11-01,Asie,Corée du Sud,4
2021-12-01,Asie,Corée du Sud,12
2022-01-01,Asie,Corée du Sud,4
2022-02-01,Asie,Corée du Sud,9
2022-03-01,Asie,Corée du Sud,7
2006-01-01,Asie,Hong Kong,22
2006-02-01,Asie,Hong Kong,57
2006-03-01,Asie,Hong Kong,16
2006-04-01,Asie,Hong Kong,26
2006-05-01,Asie,Hong Kong,26
2006-06-01,Asie,Hong Kong,14
2006-07-01,Asie,Hong Kong,19
2006-08-01,Asie,Hong Kong,18
2006-09-01,Asie,Hong Kong,13
2006-10-01,Asie,Hong Kong,12
2006-11-01,Asie,Hong Kong,19
2006-12-01,Asie,Hong Kong,18
2007-03-01,Asie,Hong Kong,1
2007-05-01,Asie,Hong Kong,16
2007-06-01,Asie,Hong Kong,21
2007-07-01,Asie,Hong Kong,6
2007-08-01,Asie,Hong Kong,17
2007-09-01,Asie,Hong Kong,12
2007-10-01,Asie,Hong Kong,10
2007-11-01,Asie,Hong Kong,13
2007-12-01,Asie,Hong Kong,44
2008-01-01,Asie,Hong Kong,19
2008-02-01,Asie,Hong Kong,31
2008-03-01,Asie,Hong Kong,33
2008-04-01,Asie,Hong Kong,12
2008-05-01,Asie,Hong Kong,14
2008-06-01,Asie,Hong Kong,20
2008-07-01,Asie,Hong Kong,26
2008-08-01,Asie,Hong Kong,24
2008-09-01,Asie,Hong Kong,13
2008-10-01,Asie,Hong Kong,27
2008-11-01,Asie,Hong Kong,23
2008-12-01,Asie,Hong Kong,17
2009-01-01,Asie,Hong Kong,20
2009-02-01,Asie,Hong Kong,8
2009-03-01,Asie,Hong Kong,17
2009-04-01,Asie,Hong Kong,33
2009-05-01,Asie,Hong Kong,13
2009-06-01,Asie,Hong Kong,5
2009-09-01,Asie,Hong Kong,1
2009-11-01,Asie,Hong Kong,2
2010-08-01,Asie,Hong Kong,1
2011-03-01,Asie,Hong Kong,21
2011-04-01,Asie,Hong Kong,4
2011-05-01,Asie,Hong Kong,2
2011-06-01,Asie,Hong Kong,23
2011-07-01,Asie,Hong Kong,23
2011-08-01,Asie,Hong Kong,24
2011-09-01,Asie,Hong Kong,20
2011-10-01,Asie,Hong Kong,34
2011-11-01,Asie,Hong Kong,27
2011-12-01,Asie,Hong Kong,36
2012-01-01,Asie,Hong Kong,28
2012-02-01,Asie,Hong Kong,17
2012-03-01,Asie,Hong Kong,28
2012-04-01,Asie,Hong Kong,13
2012-05-01,Asie,Hong Kong,18
2012-06-01,Asie,Hong Kong,12
2012-07-01,Asie,Hong Kong,37
2012-08-01,Asie,Hong Kong,35
2012-09-01,Asie,Hong Kong,15
2012-10-01,Asie,Hong Kong,24
2012-11-01,Asie,Hong Kong,26
2012-12-01,Asie,Hong Kong,48
2013-01-01,Asie,Hong Kong,20
2013-02-01,Asie,Hong Kong,33
2013-03-01,Asie,Hong Kong,33
2013-04-01,Asie,Hong Kong,12
2013-05-01,Asie,Hong Kong,41
2013-06-01,Asie,Hong Kong,20
2013-07-01,Asie,Hong Kong,1
2013-08-01,Asie,Hong Kong,2
2013-10-01,Asie,Hong Kong,17
2013-11-01,Asie,Hong Kong,37
2013-12-01,Asie,Hong Kong,24
2014-01-01,Asie,Hong Kong,39
2014-02-01,Asie,Hong Kong,34
2014-03-01,Asie,Hong Kong,26
2014-04-01,Asie,Hong Kong,34
2014-05-01,Asie,Hong Kong,36
2014-06-01,Asie,Hong Kong,50
2014-07-01,Asie,Hong Kong,52
2014-08-01,Asie,Hong Kong,34
2014-09-01,Asie,Hong Kong,37
2014-10-01,Asie,Hong Kong,36
2014-11-01,Asie,Hong Kong,45
2014-12-01,Asie,Hong Kong,30
2015-01-01,Asie,Hong Kong,16
2015-02-01,Asie,Hong Kong,32
2015-03-01,Asie,Hong Kong,55
2015-04-01,Asie,Hong Kong,43
2015-05-01,Asie,Hong Kong,31
2015-06-01,Asie,Hong Kong,45
2015-07-01,Asie,Hong Kong,34
2015-08-01,Asie,Hong Kong,50
2015-09-01,Asie,Hong Kong,44
2015-10-01,Asie,Hong Kong,34
2015-11-01,Asie,Hong Kong,46
2015-12-01,Asie,Hong Kong,39
2016-01-01,Asie,Hong Kong,30
2016-02-01,Asie,Hong Kong,61
2016-03-01,Asie,Hong Kong,25
2016-04-01,Asie,Hong Kong,34
2016-05-01,Asie,Hong Kong,16
2016-06-01,Asie,Hong Kong,27
2016-07-01,Asie,Hong Kong,29
2016-08-01,Asie,Hong Kong,21
2016-09-01,Asie,Hong Kong,30
2016-10-01,Asie,Hong Kong,25
2016-11-01,Asie,Hong Kong,22
2016-12-01,Asie,Hong Kong,39
2017-01-01,Asie,Hong Kong,30
2017-02-01,Asie,Hong Kong,21
2017-03-01,Asie,Hong Kong,35
2017-04-01,Asie,Hong Kong,37
2017-05-01,Asie,Hong Kong,30
2017-06-01,Asie,Hong Kong,24
2017-07-01,Asie,Hong Kong,55
2017-08-01,Asie,Hong Kong,32
2017-09-01,Asie,Hong Kong,30
2017-10-01,Asie,Hong Kong,17
2017-11-01,Asie,Hong Kong,29
2017-12-01,Asie,Hong Kong,30
2018-01-01,Asie,Hong Kong,13
2018-02-01,Asie,Hong Kong,75
2018-03-01,Asie,Hong Kong,24
2018-04-01,Asie,Hong Kong,26
2018-05-01,Asie,Hong Kong,34
2018-06-01,Asie,Hong Kong,37
2018-07-01,Asie,Hong Kong,27
2018-08-01,Asie,Hong Kong,21
2018-09-01,Asie,Hong Kong,20
2018-10-01,Asie,Hong Kong,16
2018-11-01,Asie,Hong Kong,19
2018-12-01,Asie,Hong Kong,56
2019-01-01,Asie,Hong Kong,22
2019-02-01,Asie,Hong Kong,31
2019-03-01,Asie,Hong Kong,30
2019-04-01,Asie,Hong Kong,23
2019-05-01,Asie,Hong Kong,19
2019-06-01,Asie,Hong Kong,57
2019-07-01,Asie,Hong Kong,53
2019-08-01,Asie,Hong Kong,44
2019-09-01,Asie,Hong Kong,38
2019-10-01,Asie,Hong Kong,37
2019-11-01,Asie,Hong Kong,26
2019-12-01,Asie,Hong Kong,35
2020-01-01,Asie,Hong Kong,32
2020-02-01,Asie,Hong Kong,31
2020-03-01,Asie,Hong Kong,24
2020-09-01,Asie,Hong Kong,1
2020-10-01,Asie,Hong Kong,1
2021-01-01,Asie,Hong Kong,1
2021-04-01,Asie,Hong Kong,1
2021-07-01,Asie,Hong Kong,1
2021-08-01,Asie,Hong Kong,1
2021-09-01,Asie,Hong Kong,2
2021-11-01,Asie,Hong Kong,3
2021-12-01,Asie,Hong Kong,3
2022-01-01,Asie,Hong Kong,2
2006-01-01,Asie,Inde,5
2006-02-01,Asie,Inde,12
2006-03-01,Asie,Inde,8
2006-04-01,Asie,Inde,8
2006-05-01,Asie,Inde,13
2006-06-01,Asie,Inde,10
2006-07-01,Asie,Inde,6
2006-08-01,Asie,Inde,4
2006-09-01,Asie,Inde,7
2006-10-01,Asie,Inde,6
2006-11-01,Asie,Inde,18
2006-12-01,Asie,Inde,17
2007-01-01,Asie,Inde,21
2007-02-01,Asie,Inde,17
2007-03-01,Asie,Inde,13
2007-04-01,Asie,Inde,9
2007-05-01,Asie,Inde,21
2007-06-01,Asie,Inde,7
2007-07-01,Asie,Inde,9
2007-08-01,Asie,Inde,21
2007-09-01,Asie,Inde,8
2007-10-01,Asie,Inde,16
2007-11-01,Asie,Inde,34
2007-12-01,Asie,Inde,48
2008-01-01,Asie,Inde,15
2008-02-01,Asie,Inde,39
2008-03-01,Asie,Inde,27
2008-04-01,Asie,Inde,17
2008-05-01,Asie,Inde,28
2008-06-01,Asie,Inde,4
2008-07-01,Asie,Inde,8
2008-08-01,Asie,Inde,16
2008-09-01,Asie,Inde,6
2008-10-01,Asie,Inde,8
2008-11-01,Asie,Inde,22
2008-12-01,Asie,Inde,56
2009-01-01,Asie,Inde,33
2009-02-01,Asie,Inde,33
2009-03-01,Asie,Inde,24
2009-04-01,Asie,Inde,3
2009-05-01,Asie,Inde,20
2009-06-01,Asie,Inde,19
2009-07-01,Asie,Inde,16
2009-08-01,Asie,Inde,15
2009-09-01,Asie,Inde,12
2009-10-01,Asie,Inde,15
2009-11-01,Asie,Inde,25
2009-12-01,Asie,Inde,74
2010-01-01,Asie,Inde,36
2010-02-01,Asie,Inde,33
2010-03-01,Asie,Inde,31
2010-04-01,Asie,Inde,9
2010-05-01,Asie,Inde,6
2010-06-01,Asie,Inde,18
2010-07-01,Asie,Inde,17
2010-08-01,Asie,Inde,7
2010-09-01,Asie,Inde,17
2010-10-01,Asie,Inde,10
2010-11-01,Asie,Inde,30
2010-12-01,Asie,Inde,104
2011-01-01,Asie,Inde,36
2011-02-01,Asie,Inde,69
2011-03-01,Asie,Inde,58
2011-04-01,Asie,Inde,28
2011-05-01,Asie,Inde,23
2011-06-01,Asie,Inde,26
2011-07-01,Asie,Inde,23
2011-08-01,Asie,Inde,10
2011-09-01,Asie,Inde,12
2011-10-01,Asie,Inde,5
2011-11-01,Asie,Inde,31
2011-12-01,Asie,Inde,111
2012-01-01,Asie,Inde,53
2012-02-01,Asie,Inde,82
2012-03-01,Asie,Inde,64
2012-04-01,Asie,Inde,26
2012-05-01,Asie,Inde,34
2012-06-01,Asie,Inde,20
2012-07-01,Asie,Inde,19
2012-08-01,Asie,Inde,7
2012-09-01,Asie,Inde,11
2012-10-01,Asie,Inde,10
2012-11-01,Asie,Inde,27
2012-12-01,Asie,Inde,107
2013-01-01,Asie,Inde,56
2013-02-01,Asie,Inde,138
2013-03-01,Asie,Inde,65
2013-04-01,Asie,Inde,16
2013-05-01,Asie,Inde,33
2013-06-01,Asie,Inde,34
2013-07-01,Asie,Inde,11
2013-08-01,Asie,Inde,17
2013-09-01,Asie,Inde,9
2013-10-01,Asie,Inde,6
2013-11-01,Asie,Inde,49
2013-12-01,Asie,Inde,87
