Year;Site;Habitat;siteID;Taxonomy;Family;value
2017;4;Pente externe;4_FO;Chromis margaritifer;Pomacentridae;9,9
2017;4;Pente externe;4_FO;Chromis vanderbilti;Pomacentridae;500,52
2017;4;Pente externe;4_FO;Chromis xanthura;Pomacentridae;3,61
2017;4;Pente externe;4_FO;Cirrhilabrus exquisitus;Labridae;62,77
2017;4;Pente externe;4_FO;Cirrhilabrus scottorum;Labridae;438,92
2017;4;Pente externe;4_FO;Cirripectes variolosus;Blenniidae;0,46
2017;4;Pente externe;4_FO;Coris gaimard;Labridae;17,12
2017;4;Pente externe;4_FO;Ctenochaetus binotatus;Acanthuridae;48,06
2017;4;Pente externe;4_FO;Ctenochaetus flavicauda;Acanthuridae;483,25
2017;4;Pente externe;4_FO;Ctenochaetus striatus;Acanthuridae;3342,14
2017;4;Pente externe;4_FO;Dascyllus flavicaudus;Pomacentridae;12,05
2017;4;Pente externe;4_FO;Echidna nebulosa;Muraenidae;272
2017;4;Pente externe;4_FO;Epibulus insidiator;Labridae;71,9
2017;4;Pente externe;4_FO;Forcipiger flavissimus;Chaetodontidae;29,6
2017;4;Pente externe;4_FO;Gomphosus varius;Labridae;163,93
2017;4;Pente externe;4_FO;Halichoeres claudia;Labridae;251,44
2017;4;Pente externe;4_FO;Hemigymnus fasciatus;Labridae;4,73
2017;4;Pente externe;4_FO;Hologymnosus annulatus;Labridae;796,2
2017;4;Pente externe;4_FO;Labroides dimidiatus;Labridae;2,35
2017;4;Pente externe;4_FO;Labroides rubrolabiatus;Labridae;13,76
2017;4;Pente externe;4_FO;Lepidozygus tapeinosoma;Pomacentridae;1413,8
2017;4;Pente externe;4_FO;Lethrinus xanthochilus;Lethrinidae;619,3
2017;4;Pente externe;4_FO;Macropharyngodon meleagris;Labridae;9,76
2017;4;Pente externe;4_FO;Melichthys niger;Balistidae;85,3
2017;4;Pente externe;4_FO;Melichthys vidua;Balistidae;1306,4
2017;4;Pente externe;4_FO;Naso brevirostris;Acanthuridae;69,7
2017;4;Pente externe;4_FO;Naso lituratus;Acanthuridae;630,6
2017;4;Pente externe;4_FO;Nemateleotris magnifica;Microdesmidae;32,44
2017;4;Pente externe;4_FO;Neocirrhites armatus;Cirrhitidae;110,32
2017;4;Pente externe;4_FO;Novaculichthys taeniourus;Labridae;479
2017;4;Pente externe;4_FO;Odonus niger;Balistidae;4385,5
2017;4;Pente externe;4_FO;Oxycheilinus unifasciatus;Labridae;260,4
2017;4;Pente externe;4_FO;Paracirrhites arcatus;Cirrhitidae;191,03
2017;4;Pente externe;4_FO;Paracirrhites forsteri;Cirrhitidae;20,54
2017;4;Pente externe;4_FO;Parupeneus cyclostomus;Mullidae;1,59
2017;4;Pente externe;4_FO;Parupeneus multifasciatus;Mullidae;176,55
2017;4;Pente externe;4_FO;Plectroglyphidodon johnstonianus;Pomacentridae;76,45
2017;4;Pente externe;4_FO;Plectroglyphidodon lacrymatus;Pomacentridae;9,62
2017;4;Pente externe;4_FO;Pomachromis fuscidorsalis;Pomacentridae;15,42
2017;4;Pente externe;4_FO;Pseudocheilinus hexataenia;Labridae;9,94
2017;4;Pente externe;4_FO;Pseudocheilinus tetrataenia;Labridae;9,09
2017;4;Pente externe;4_FO;Pseudojuloides atavai;Labridae;117
2017;4;Pente externe;4_FO;Ptereleotris evides;Microdesmidae;0,92
2017;4;Pente externe;4_FO;Rhinecanthus rectangulus;Balistidae;97,3
2017;4;Pente externe;4_FO;Scarus forsteni;Scaridae;443
2017;4;Pente externe;4_FO;Scarus oviceps;Scaridae;757,9
2017;4;Pente externe;4_FO;Scarus rubroviolaceus;Scaridae;1485,8
2017;4;Pente externe;4_FO;Stegastes fasciolatus;Pomacentridae;29,1
2017;4;Pente externe;4_FO;Stethojulis bandanensis;Labridae;11,6
2017;4;Pente externe;4_FO;Sufflamen bursa;Balistidae;642,22
2017;4;Pente externe;4_FO;Thalassoma lutescens;Labridae;385,93
2017;4;Pente externe;4_FO;Thalassoma quinquevittatum;Labridae;149,49
2017;4;Pente externe;4_FO;Variola louti;Serranidae;139,1
2017;4;Pente externe;4_FO;Zanclus cornutus;Zanclidae;249,8
2017;4;Pente externe;4_FO;Zebrasoma scopas;Acanthuridae;1019,98
2017;4;Pente externe;4_FO;Zebrasoma velifer;Acanthuridae;161,1
2017;4;Frangeant;4_FR;Acanthurus nigricans;Acanthuridae;44,2
2017;4;Frangeant;4_FR;Acanthurus nigricauda;Acanthuridae;265,7
2017;4;Frangeant;4_FR;Acanthurus nigrofuscus;Acanthuridae;575,87
2017;4;Frangeant;4_FR;Acanthurus pyroferus;Acanthuridae;454,7
2017;4;Frangeant;4_FR;Acanthurus triostegus;Acanthuridae;506,5
2017;4;Frangeant;4_FR;Arothron hispidus;Tetraodontidae;970,8
2017;4;Frangeant;4_FR;Aspidontus taeniatus;Blenniidae;26,98
2017;4;Frangeant;4_FR;Asterropteryx ensifera;Gobiidae;0,29
2017;4;Frangeant;4_FR;Asterropteryx semipunctata;Gobiidae;1,02
2017;4;Frangeant;4_FR;Atrosalarias fuscus;Blenniidae;1,92
2017;4;Frangeant;4_FR;Aulostomus chinensis;Aulostomidae;201
2017;4;Frangeant;4_FR;Balistapus undulatus;Balistidae;695,9
2017;4;Frangeant;4_FR;Canthigaster bennetti;Tetraodontidae;24,04
2017;4;Frangeant;4_FR;Canthigaster solandri;Tetraodontidae;17,72
2017;4;Frangeant;4_FR;Canthigaster valentini;Tetraodontidae;27,99
2017;4;Frangeant;4_FR;Centropyge bispinosa;Pomacanthidae;128,82
2017;4;Frangeant;4_FR;Centropyge flavissima;Pomacanthidae;334,97
2017;4;Frangeant;4_FR;Cephalopholis argus;Serranidae;898,7
2017;4;Frangeant;4_FR;Chaetodon auriga;Chaetodontidae;216,6
2017;4;Frangeant;4_FR;Chaetodon citrinellus;Chaetodontidae;90,65
2017;4;Frangeant;4_FR;Chaetodon lunula;Chaetodontidae;705,1
2017;4;Frangeant;4_FR;Chaetodon lunulatus;Chaetodontidae;604,87
2017;4;Frangeant;4_FR;Chaetodon mertensii;Chaetodontidae;10,75
2017;4;Frangeant;4_FR;Chaetodon ornatissimus;Chaetodontidae;446,57
2017;4;Frangeant;4_FR;Chaetodon pelewensis;Chaetodontidae;9,35
2017;4;Frangeant;4_FR;Chaetodon reticulatus;Chaetodontidae;58,6
2017;4;Frangeant;4_FR;Chaetodon unimaculatus;Chaetodontidae;1219,86
2017;4;Frangeant;4_FR;Chaetodon vagabundus;Chaetodontidae;187,3
2017;4;Frangeant;4_FR;Cheilinus chlorourus;Labridae;178,6
2017;4;Frangeant;4_FR;Cheilinus oxycephalus;Labridae;5,95
2017;4;Frangeant;4_FR;Cheilinus trilobatus;Labridae;78,5
2017;4;Frangeant;4_FR;Chlorurus spilurus;Scaridae;7065,61
2017;4;Frangeant;4_FR;Chromis iomelas;Pomacentridae;24,51
2017;4;Frangeant;4_FR;Chromis margaritifer;Pomacentridae;227,89
2017;4;Frangeant;4_FR;Cirrhilabrus scottorum;Labridae;7,93
2017;4;Frangeant;4_FR;Ctenochaetus binotatus;Acanthuridae;92,82
2017;4;Frangeant;4_FR;Ctenochaetus striatus;Acanthuridae;1447,17
2017;4;Frangeant;4_FR;Ctenogobiops feroculus;Gobiidae;7,25
2017;4;Frangeant;4_FR;Dascyllus aruanus;Pomacentridae;0,52
2017;4;Frangeant;4_FR;Dascyllus flavicaudus;Pomacentridae;269,91
2017;4;Frangeant;4_FR;Dascyllus trimaculatus;Pomacentridae;86,49
2017;4;Frangeant;4_FR;Epinephelus merra;Serranidae;151,6
2017;4;Frangeant;4_FR;Forcipiger flavissimus;Chaetodontidae;128,63
2017;4;Frangeant;4_FR;Gnatholepis anjerensis;Gobiidae;2,03
2017;4;Frangeant;4_FR;Gomphosus varius;Labridae;30,52
2017;4;Frangeant;4_FR;Halichoeres trimaculatus;Labridae;146,31
2017;4;Frangeant;4_FR;Heniochus chrysostomus;Chaetodontidae;29,4
2017;4;Frangeant;4_FR;Heniochus monoceros;Chaetodontidae;-1
2017;4;Frangeant;4_FR;Labroides bicolor;Labridae;11,27
2017;4;Frangeant;4_FR;Labroides dimidiatus;Labridae;10,55
2017;4;Frangeant;4_FR;Lutjanus fulvus;Lutjanidae;370
2017;4;Frangeant;4_FR;Melichthys vidua;Balistidae;167,3
2017;4;Frangeant;4_FR;Monotaxis grandoculis;Lethrinidae;1289,27
2017;4;Frangeant;4_FR;Mulloidichthys flavolineatus;Mullidae;5082,4
2017;4;Frangeant;4_FR;Naso lituratus;Acanthuridae;810,8
2017;4;Frangeant;4_FR;Naso unicornis;Acanthuridae;48,9
2017;4;Frangeant;4_FR;Parapercis millepunctata;Pinguipedidae;23,3
2017;4;Frangeant;4_FR;Parupeneus insularis;Mullidae;13,9
2017;4;Frangeant;4_FR;Parupeneus multifasciatus;Mullidae;255,94
2017;4;Frangeant;4_FR;Parupeneus pleurostigma;Mullidae;0,74
2017;4;Frangeant;4_FR;Pomacentrus pavo;Pomacentridae;240,54
2017;4;Frangeant;4_FR;Pseudocheilinus evanidus;Labridae;0,88
2017;4;Frangeant;4_FR;Pseudocheilinus hexataenia;Labridae;2,88
2017;4;Frangeant;4_FR;Pterois radiata;Scorpaenidae;35,6
2017;4;Frangeant;4_FR;Sargocentron spiniferum;Holocentridae;188,7
2017;4;Frangeant;4_FR;Saurida gracilis;Synodontidae;0,42
2017;4;Frangeant;4_FR;Scarus niger;Scaridae;19,4
2017;4;Frangeant;4_FR;Scarus psittacus;Scaridae;1479,1
2017;4;Frangeant;4_FR;Siganus spinus;Siganidae;79,5
2017;4;Frangeant;4_FR;Stegastes fasciolatus;Pomacentridae;9,25
2017;4;Frangeant;4_FR;Stegastes nigricans;Pomacentridae;21,95
2017;4;Frangeant;4_FR;Stethojulis bandanensis;Labridae;20,14
2017;4;Frangeant;4_FR;Sufflamen bursa;Balistidae;723,7
2017;4;Frangeant;4_FR;Thalassoma amblycephalum;Labridae;38,53
2017;4;Frangeant;4_FR;Thalassoma hardwicke;Labridae;211,54
2017;4;Frangeant;4_FR;Thalassoma lutescens;Labridae;23,94
2017;4;Frangeant;4_FR;Thalassoma quinquevittatum;Labridae;20,7
2017;4;Frangeant;4_FR;Valenciennea strigata;Gobiidae;0,37
2017;4;Frangeant;4_FR;Zanclus cornutus;Zanclidae;190,5
2017;4;Frangeant;4_FR;Zebrasoma scopas;Acanthuridae;804,17
2017;5;Récif intérieur;5_BA;Abudefduf septemfasciatus;Pomacentridae;60,3
2017;5;Récif intérieur;5_BA;Abudefduf sexfasciatus;Pomacentridae;410,6
2017;5;Récif intérieur;5_BA;Acanthurus guttatus;Acanthuridae;292,4
2017;5;Récif intérieur;5_BA;Acanthurus nigrofuscus;Acanthuridae;839,76
2017;5;Récif intérieur;5_BA;Acanthurus triostegus;Acanthuridae;2659,5
2017;5;Récif intérieur;5_BA;Balistapus undulatus;Balistidae;85,3
2017;5;Récif intérieur;5_BA;Canthigaster solandri;Tetraodontidae;6,22
2017;5;Récif intérieur;5_BA;Centropyge flavissima;Pomacanthidae;101,14
2017;5;Récif intérieur;5_BA;Chaetodon citrinellus;Chaetodontidae;47,17
2017;5;Récif intérieur;5_BA;Chaetodon lunulatus;Chaetodontidae;566,7
2017;5;Récif intérieur;5_BA;Chaetodon ornatissimus;Chaetodontidae;482,4
2017;5;Récif intérieur;5_BA;Chaetodon ulietensis;Chaetodontidae;78,6
2017;5;Récif intérieur;5_BA;Chaetodon vagabundus;Chaetodontidae;305,2
2017;5;Récif intérieur;5_BA;Cheilinus chlorourus;Labridae;57,48
2017;5;Récif intérieur;5_BA;Cheilodipterus macrodon;Apogonidae;2,08
2017;5;Récif intérieur;5_BA;Chlorurus spilurus;Scaridae;5214,16
2017;5;Récif intérieur;5_BA;Chromis margaritifer;Pomacentridae;0,31
2017;5;Récif intérieur;5_BA;Chrysiptera brownriggii;Pomacentridae;32,19
2017;5;Récif intérieur;5_BA;Cirrhilabrus exquisitus;Labridae;0,33
2017;5;Récif intérieur;5_BA;Coris aygula;Labridae;3,82
2017;5;Récif intérieur;5_BA;Ctenochaetus striatus;Acanthuridae;7087,3
2017;5;Récif intérieur;5_BA;Ctenogobiops feroculus;Gobiidae;5,41
2017;5;Récif intérieur;5_BA;Dascyllus aruanus;Pomacentridae;2,61
2017;5;Récif intérieur;5_BA;Dascyllus flavicaudus;Pomacentridae;0,53
2017;5;Récif intérieur;5_BA;Epibulus insidiator;Labridae;71,9
2017;5;Récif intérieur;5_BA;Epinephelus merra;Serranidae;39,6
2017;5;Récif intérieur;5_BA;Fistularia commersonii;Fistulariidae;452,4
2017;5;Récif intérieur;5_BA;Fusigobius neophytus;Gobiidae;1,47
2017;5;Récif intérieur;5_BA;Gnathodentex aureolineatus;Lethrinidae;449,5
2017;5;Récif intérieur;5_BA;Gomphosus varius;Labridae;61,21
2017;5;Récif intérieur;5_BA;Gymnothorax javanicus;Muraenidae;4800,9
2017;5;Récif intérieur;5_BA;Halichoeres hortulanus;Labridae;779,6
2017;5;Récif intérieur;5_BA;Halichoeres margaritaceus;Labridae;0,67
2017;5;Récif intérieur;5_BA;Halichoeres marginatus;Labridae;11,34
2017;5;Récif intérieur;5_BA;Halichoeres trimaculatus;Labridae;68,5
2017;5;Récif intérieur;5_BA;Heniochus chrysostomus;Chaetodontidae;20,87
2017;5;Récif intérieur;5_BA;Hologymnosus annulatus;Labridae;53,9
2017;5;Récif intérieur;5_BA;Lutjanus fulvus;Lutjanidae;213,3
2017;5;Récif intérieur;5_BA;Melichthys vidua;Balistidae;55,8
2017;5;Récif intérieur;5_BA;Monotaxis grandoculis;Lethrinidae;1506,7
2017;5;Récif intérieur;5_BA;Mulloidichthys flavolineatus;Mullidae;15,4
2017;5;Récif intérieur;5_BA;Novaculichthys taeniourus;Labridae;58,5
2017;5;Récif intérieur;5_BA;Ostorhinchus nigrofasciatus;Apogonidae;3,61
2017;5;Récif intérieur;5_BA;Paracirrhites arcatus;Cirrhitidae;13,66
2017;5;Récif intérieur;5_BA;Parapercis millepunctata;Pinguipedidae;67,33
2017;5;Récif intérieur;5_BA;Parupeneus cyclostomus;Mullidae;2,82
2017;5;Récif intérieur;5_BA;Parupeneus multifasciatus;Mullidae;245,6
2017;5;Récif intérieur;5_BA;Parupeneus pleurostigma;Mullidae;283,6
2017;5;Récif intérieur;5_BA;Rhinecanthus aculeatus;Balistidae;144,9
2017;5;Récif intérieur;5_BA;Sargocentron microstoma;Holocentridae;64,77
2017;5;Récif intérieur;5_BA;Saurida gracilis;Synodontidae;93,1
2017;5;Récif intérieur;5_BA;Scarus altipinnis;Scaridae;158
2017;5;Récif intérieur;5_BA;Scarus forsteni;Scaridae;139,7
2017;5;Récif intérieur;5_BA;Scarus frenatus;Scaridae;217,5
2017;5;Récif intérieur;5_BA;Scarus globiceps;Scaridae;330,5
2017;5;Récif intérieur;5_BA;Scarus oviceps;Scaridae;1543,1
2017;5;Récif intérieur;5_BA;Scarus psittacus;Scaridae;12236,15
2017;5;Récif intérieur;5_BA;Scarus rubroviolaceus;Scaridae;64,2
2017;5;Récif intérieur;5_BA;Siganus spinus;Siganidae;244,9
2017;5;Récif intérieur;5_BA;Stegastes fasciolatus;Pomacentridae;1,72
2017;5;Récif intérieur;5_BA;Stegastes nigricans;Pomacentridae;781,2
2017;5;Récif intérieur;5_BA;Stegastes punctatus;Pomacentridae;48,16
2017;5;Récif intérieur;5_BA;Stethojulis bandanensis;Labridae;14,84
2017;5;Récif intérieur;5_BA;Thalassoma hardwicke;Labridae;1409,22
2017;5;Récif intérieur;5_BA;Tylosurus crocodilus;Belonidae;-1
2017;5;Récif intérieur;5_BA;Valenciennea strigata;Gobiidae;19,7
2017;5;Récif intérieur;5_BA;Zebrasoma scopas;Acanthuridae;96,4
2017;5;Récif intérieur;5_BA;Zebrasoma velifer;Acanthuridae;66,1
2017;5;Pente externe;5_FO;Acanthurus nigricans;Acanthuridae;0,76
2017;5;Pente externe;5_FO;Acanthurus nigrofuscus;Acanthuridae;1365,18
2017;5;Pente externe;5_FO;Acanthurus nigros;Acanthuridae;111,83
2017;5;Pente externe;5_FO;Acanthurus olivaceus;Acanthuridae;655
2017;5;Pente externe;5_FO;Atrosalarias fuscus;Blenniidae;9,33
2017;5;Pente externe;5_FO;Balistapus undulatus;Balistidae;421
2017;5;Pente externe;5_FO;Balistoides viridescens;Balistidae;4762,2
2017;5;Pente externe;5_FO;Calotomus carolinus;Scaridae;17,9
2017;5;Pente externe;5_FO;Cantherhines pardalis;Monacanthidae;169,1
2017;5;Pente externe;5_FO;Cantherhines sandwichiensis;Monacanthidae;97,25
2017;5;Pente externe;5_FO;Caracanthus maculatus;Caracanthidae;12,13
2017;5;Pente externe;5_FO;Caracanthus unipinna;Caracanthidae;0,55
2017;5;Pente externe;5_FO;Carcharhinus melanopterus;Carcharhinidae;67591,7
2017;5;Pente externe;5_FO;Centropyge flavissima;Pomacanthidae;120,91
2017;5;Pente externe;5_FO;Centropyge heraldi;Pomacanthidae;5,31
2017;5;Pente externe;5_FO;Centropyge loricula;Pomacanthidae;19,62
2017;5;Pente externe;5_FO;Cephalopholis argus;Serranidae;1603,1
2017;5;Pente externe;5_FO;Cephalopholis urodeta;Serranidae;115,4
2017;5;Pente externe;5_FO;Chaetodon ornatissimus;Chaetodontidae;80,06
2017;5;Pente externe;5_FO;Chaetodon pelewensis;Chaetodontidae;266,76
2017;5;Pente externe;5_FO;Chaetodon quadrimaculatus;Chaetodontidae;166,75
2017;5;Pente externe;5_FO;Chaetodon reticulatus;Chaetodontidae;29,3
2017;5;Pente externe;5_FO;Chaetodon unimaculatus;Chaetodontidae;768,64
2017;5;Pente externe;5_FO;Cheilodipterus quinquelineatus;Apogonidae;0,53
2017;5;Pente externe;5_FO;Chlorurus spilurus;Scaridae;6683,7
2017;5;Pente externe;5_FO;Chromis acares;Pomacentridae;0,52
2017;5;Pente externe;5_FO;Chromis vanderbilti;Pomacentridae;304,75
2017;5;Pente externe;5_FO;Cirrhilabrus exquisitus;Labridae;40,43
2017;5;Pente externe;5_FO;Cirrhilabrus scottorum;Labridae;196,8
2017;5;Pente externe;5_FO;Coris gaimard;Labridae;182,18
2017;5;Pente externe;5_FO;Ctenochaetus striatus;Acanthuridae;76,53
2017;5;Pente externe;5_FO;Epibulus insidiator;Labridae;191,7
2017;5;Pente externe;5_FO;Exallias brevis;Blenniidae;11,1
2017;5;Pente externe;5_FO;Forcipiger flavissimus;Chaetodontidae;217
2017;5;Pente externe;5_FO;Gomphosus varius;Labridae;193,78
2017;5;Pente externe;5_FO;Gymnothorax meleagris;Muraenidae;20,7
2017;5;Pente externe;5_FO;Halichoeres claudia;Labridae;415,78
2017;5;Pente externe;5_FO;Labroides dimidiatus;Labridae;36,21
2017;5;Pente externe;5_FO;Lethrinus xanthochilus;Lethrinidae;8098,6
2017;5;Pente externe;5_FO;Macropharyngodon meleagris;Labridae;20,99
2017;5;Pente externe;5_FO;Melichthys vidua;Balistidae;1191,6
2017;5;Pente externe;5_FO;Naso lituratus;Acanthuridae;621,6
2017;5;Pente externe;5_FO;Nemateleotris magnifica;Microdesmidae;14,62
2017;5;Pente externe;5_FO;Neocirrhites armatus;Cirrhitidae;122,17
2017;5;Pente externe;5_FO;Odonus niger;Balistidae;4011,7
2017;5;Pente externe;5_FO;Paracirrhites arcatus;Cirrhitidae;257,55
2017;5;Pente externe;5_FO;Paracirrhites forsteri;Cirrhitidae;5,04
2017;5;Pente externe;5_FO;Parupeneus insularis;Mullidae;39,9
2017;5;Pente externe;5_FO;Parupeneus multifasciatus;Mullidae;97,35
2017;5;Pente externe;5_FO;Plectroglyphidodon johnstonianus;Pomacentridae;113,26
2017;5;Pente externe;5_FO;Pomachromis fuscidorsalis;Pomacentridae;38,45
2017;5;Pente externe;5_FO;Pseudocheilinus hexataenia;Labridae;1,84
2017;5;Pente externe;5_FO;Pseudocheilinus octotaenia;Labridae;2,66
2017;5;Pente externe;5_FO;Pseudocheilinus tetrataenia;Labridae;1,88
2017;5;Pente externe;5_FO;Pseudojuloides atavai;Labridae;1,78
2017;5;Pente externe;5_FO;Rhinecanthus lunula;Balistidae;203,8
2017;5;Pente externe;5_FO;Scarus forsteni;Scaridae;204,6
2017;5;Pente externe;5_FO;Scarus globiceps;Scaridae;965,1
2017;5;Pente externe;5_FO;Scarus psittacus;Scaridae;3690,6
2017;5;Pente externe;5_FO;Scarus rubroviolaceus;Scaridae;53
2017;5;Pente externe;5_FO;Scarus schlegeli;Scaridae;37
2017;5;Pente externe;5_FO;Sebastapistes tinkhami;Scorpaenidae;8,55
2017;5;Pente externe;5_FO;Stegastes fasciolatus;Pomacentridae;78,59
2017;5;Pente externe;5_FO;Stethojulis bandanensis;Labridae;30,98
2017;5;Pente externe;5_FO;Sufflamen bursa;Balistidae;1107,83
2017;5;Pente externe;5_FO;Thalassoma lutescens;Labridae;36,14
2017;5;Pente externe;5_FO;Thalassoma quinquevittatum;Labridae;678,17
2017;5;Pente externe;5_FO;Variola louti;Serranidae;22,4
2017;5;Pente externe;5_FO;Zebrasoma scopas;Acanthuridae;1011,78
2017;5;Frangeant;5_FR;Abudefduf sexfasciatus;Pomacentridae;986,29
2017;5;Frangeant;5_FR;Acanthurus nigrofuscus;Acanthuridae;566,46
2017;5;Frangeant;5_FR;Acanthurus olivaceus;Acanthuridae;0,31
2017;5;Frangeant;5_FR;Acanthurus pyroferus;Acanthuridae;366,1
2017;5;Frangeant;5_FR;Amblygobius nocturnus;Gobiidae;24,15
2017;5;Frangeant;5_FR;Asterropteryx ensifera;Gobiidae;0,88
2017;5;Frangeant;5_FR;Aulostomus chinensis;Aulostomidae;13
2017;5;Frangeant;5_FR;Balistapus undulatus;Balistidae;276,9
2017;5;Frangeant;5_FR;Bodianus axillaris;Labridae;46,8
2017;5;Frangeant;5_FR;Canthigaster bennetti;Tetraodontidae;2,12
2017;5;Frangeant;5_FR;Canthigaster solandri;Tetraodontidae;24,91
2017;5;Frangeant;5_FR;Carangoides orthogrammus;Carangidae;159,6
2017;5;Frangeant;5_FR;Caranx melampygus;Carangidae;418,3
2017;5;Frangeant;5_FR;Centropyge bispinosa;Pomacanthidae;34,31
2017;5;Frangeant;5_FR;Centropyge flavissima;Pomacanthidae;131,66
2017;5;Frangeant;5_FR;Chaetodon auriga;Chaetodontidae;205,8
2017;5;Frangeant;5_FR;Chaetodon citrinellus;Chaetodontidae;169,25
2017;5;Frangeant;5_FR;Chaetodon ephippium;Chaetodontidae;262,8
2017;5;Frangeant;5_FR;Chaetodon lunula;Chaetodontidae;31,3
2017;5;Frangeant;5_FR;Chaetodon lunulatus;Chaetodontidae;235,07
2017;5;Frangeant;5_FR;Chaetodon ornatissimus;Chaetodontidae;371,2
2017;5;Frangeant;5_FR;Chaetodon reticulatus;Chaetodontidae;205,4
2017;5;Frangeant;5_FR;Chaetodon vagabundus;Chaetodontidae;113,3
2017;5;Frangeant;5_FR;Cheilinus chlorourus;Labridae;79,1
2017;5;Frangeant;5_FR;Cheilodipterus quinquelineatus;Apogonidae;11,49
2017;5;Frangeant;5_FR;Chlorurus microrhinos;Scaridae;7,86
2017;5;Frangeant;5_FR;Chlorurus spilurus;Scaridae;4741,43
2017;5;Frangeant;5_FR;Chromis iomelas;Pomacentridae;19,63
2017;5;Frangeant;5_FR;Chromis margaritifer;Pomacentridae;26,75
2017;5;Frangeant;5_FR;Chromis viridis;Pomacentridae;64,38
2017;5;Frangeant;5_FR;Ctenochaetus binotatus;Acanthuridae;9,09
2017;5;Frangeant;5_FR;Ctenochaetus striatus;Acanthuridae;2103,98
2017;5;Frangeant;5_FR;Ctenogobiops feroculus;Gobiidae;0,92
2017;5;Frangeant;5_FR;Dascyllus aruanus;Pomacentridae;9,49
2017;5;Frangeant;5_FR;Dascyllus trimaculatus;Pomacentridae;118,85
2017;5;Frangeant;5_FR;Epibulus insidiator;Labridae;1277,1
2017;5;Frangeant;5_FR;Epinephelus merra;Serranidae;343,6
2017;5;Frangeant;5_FR;Forcipiger flavissimus;Chaetodontidae;176,6
2017;5;Frangeant;5_FR;Fusigobius neophytus;Gobiidae;0,76
2017;5;Frangeant;5_FR;Gnathodentex aureolineatus;Lethrinidae;232,1
2017;5;Frangeant;5_FR;Gnatholepis anjerensis;Gobiidae;1,78
2017;5;Frangeant;5_FR;Gomphosus varius;Labridae;27,2
2017;5;Frangeant;5_FR;Halichoeres hortulanus;Labridae;42,4
2017;5;Frangeant;5_FR;Heniochus chrysostomus;Chaetodontidae;145,15
2017;5;Frangeant;5_FR;Labroides bicolor;Labridae;14,39
2017;5;Frangeant;5_FR;Labroides dimidiatus;Labridae;12
2017;5;Frangeant;5_FR;Lethrinus olivaceus;Lethrinidae;8,91
2017;5;Frangeant;5_FR;Lutjanus fulvus;Lutjanidae;287,1
2017;5;Frangeant;5_FR;Lutjanus monostigma;Lutjanidae;-1
2017;5;Frangeant;5_FR;Melichthys vidua;Balistidae;94,1
2017;5;Frangeant;5_FR;Monotaxis grandoculis;Lethrinidae;2347,1
2017;5;Frangeant;5_FR;Mulloidichthys flavolineatus;Mullidae;6095,8
2017;5;Frangeant;5_FR;Myripristis amaena;Holocentridae;247
2017;5;Frangeant;5_FR;Myripristis kuntee;Holocentridae;115,71
2017;5;Frangeant;5_FR;Myripristis violacea;Holocentridae;2,91
2017;5;Frangeant;5_FR;Naso lituratus;Acanthuridae;73,2
2017;5;Frangeant;5_FR;Naso unicornis;Acanthuridae;24,8
2017;5;Frangeant;5_FR;Neoniphon opercularis;Holocentridae;74,8
2017;5;Frangeant;5_FR;Neoniphon sammara;Holocentridae;76,5
2017;5;Frangeant;5_FR;Ostracion cubicus;Ostraciidae;7,42
2017;5;Frangeant;5_FR;Ostracion meleagris;Ostraciidae;127,5
2017;5;Frangeant;5_FR;Parupeneus insularis;Mullidae;24,7
2017;5;Frangeant;5_FR;Parupeneus multifasciatus;Mullidae;195,1
2017;5;Frangeant;5_FR;Pomacentrus pavo;Pomacentridae;115,32
2017;5;Frangeant;5_FR;Pseudocheilinus hexataenia;Labridae;0,2
2017;5;Frangeant;5_FR;Pygoplites diacanthus;Pomacanthidae;431,07
2017;5;Frangeant;5_FR;Rhinecanthus aculeatus;Balistidae;55,5
2017;5;Frangeant;5_FR;Sargocentron spiniferum;Holocentridae;253,8
2017;5;Frangeant;5_FR;Saurida gracilis;Synodontidae;27,7
2017;5;Frangeant;5_FR;Scarus altipinnis;Scaridae;1,13
2017;5;Frangeant;5_FR;Scarus forsteni;Scaridae;72,2
2017;5;Frangeant;5_FR;Scarus frenatus;Scaridae;0,43
2017;5;Frangeant;5_FR;Scarus niger;Scaridae;4,29
2017;5;Frangeant;5_FR;Scarus oviceps;Scaridae;233,6
2017;5;Frangeant;5_FR;Scarus psittacus;Scaridae;2972,73
2017;5;Frangeant;5_FR;Scarus rubroviolaceus;Scaridae;283,4
2017;5;Frangeant;5_FR;Scarus schlegeli;Scaridae;291,6
2017;5;Frangeant;5_FR;Stegastes nigricans;Pomacentridae;230,94
2017;5;Frangeant;5_FR;Stegastes punctatus;Pomacentridae;19,81
2017;5;Frangeant;5_FR;Stethojulis bandanensis;Labridae;1,94
2017;5;Frangeant;5_FR;Thalassoma hardwicke;Labridae;114,8
2017;5;Frangeant;5_FR;Zanclus cornutus;Zanclidae;269,9
2017;5;Frangeant;5_FR;Zebrasoma scopas;Acanthuridae;2348,72
2017;6;Récif intérieur;6_BA;Acanthurus nigricauda;Acanthuridae;137,5
2017;6;Récif intérieur;6_BA;Acanthurus nigrofuscus;Acanthuridae;134,79
2017;6;Récif intérieur;6_BA;Acanthurus triostegus;Acanthuridae;66025,46
2017;6;Récif intérieur;6_BA;Balistapus undulatus;Balistidae;404,71
